,Minimally Served by Definition,TractCode
63597,False,47093005704
63931,False,47093005706
64353,False,47093005803
64625,False,47093005808
64799,False,47093005813
64971,False,47093005904
65261,False,47093005905
65341,False,47093005908
65582,False,47093006800
65791,False,47093006900
66107,False,47097050504
66395,False,47103975400
67253,False,47105060202
68352,False,47107970102
68707,False,47109930100
69745,False,47111970300
70255,False,47113000100
70564,False,47113000200
71287,False,47113000700
71755,False,47113001300
72484,False,47113001401
72796,False,47113001402
73189,False,47113001604
73470,False,47113001605
73765,False,47113001606
74252,False,47115050202
76182,False,47115050301
77133,False,47119010301
77564,False,47119010500
78220,False,47119010802
79004,False,47119011001
79531,False,47119011002
80398,False,47123925000
80855,False,47123925200
81636,False,47125100100
81861,False,47125100300
82090,False,47125101101
82170,False,47125101803
82429,False,47125101903
82738,False,47125101904
82916,False,47125102001
83136,False,47125102005
83313,False,47141000600
84025,False,47141000700
84706,False,47141000800
85427,False,47141001200
86365,False,47143975401
87224,False,47145030700
87732,False,47147080101
87956,False,47147080302
88336,False,47147080402
88586,False,47149040105
88712,False,47149040200
88957,False,47149040805
89388,False,47149040806
89741,False,47149040901
90082,False,47149040902
90584,False,47149041201
90879,False,47149041202
91075,False,47149041800
91596,False,47149042300
91978,False,47151975100
92657,False,47155080102
93067,False,47155080500
93667,False,47155080802
94385,False,47157000700
94583,False,47157003100
94972,False,47157003800
95046,False,47157004200
95479,False,47157005500
95680,False,47157005600
95947,False,47157006600
96226,False,47157008120
96545,False,47157008500
96845,False,47157009200
97396,False,47157009600
97928,False,47157010500
98039,False,47157010610
98244,False,47157010710
98465,False,47157011010
98606,False,47157011020
98715,False,47157011300
98934,False,47157011400
99347,False,47157011700
99684,False,47157020210
99973,False,47157020221
100133,False,47157020400
100326,False,47157020541
100645,False,47157020610
100949,False,47157020632
101386,False,47157020832
101893,False,47157020900
102467,False,47157021111
102789,False,47157021113
103133,False,47157021121
103467,False,47157021125
103747,False,47157021126
103964,False,47157021135
104361,False,47157021137
104794,False,47157021140
105071,False,47157021200
105132,False,47157021311
105516,False,47157021320
105869,False,47157021342
106306,False,47157021351
106695,False,47157021430
107025,False,47157021510
107241,False,47157021520
107684,False,47157021530
107863,False,47157021620
108156,False,47157021710
108220,False,47157021721
108344,False,47157021725
108417,False,47157021731
108507,False,47157021732
108691,False,47157021741
108906,False,47157021747
109008,False,47157022022
109319,False,47157022130
109536,False,47157022500
109900,False,47157022600
110415,True,47157980100
110518,True,47157980200
110567,True,47157980300
110579,False,47163040200
111489,False,47163040700
111769,False,47163042100
112317,False,47163042600
112786,False,47163042701
113343,False,47163042801
113627,False,47163043000
114305,False,47163043100
114718,False,47163043500
115239,False,47165020800
115724,False,47165020901
115792,False,47165020902
116214,False,47165021002
116435,False,47165021104
116578,False,47167040601
116827,False,47167040602
117031,False,47171080400
117678,False,47177930500
118467,False,47177930800
119471,False,47179060400
119897,False,47179061500
120381,False,47185935300
121315,False,47187050203
121495,False,47187050205
121654,False,47187050208
121910,False,47187050304
122325,False,47187050306
122440,False,47187050307
122718,False,47187050602
123374,False,47187050905
123557,False,47187050907
123800,False,47187051002
124067,False,47189030800
124671,False,47189030901
124962,False,47189030903
125355,False,47189030904
125748,False,47025970700
126238,False,47037015610
126359,False,47111970400
126536,False,47169090100
126820,False,47169090200
127075,False,47131965000
127564,False,47131965100
127853,False,47131965400
129107,False,47131965300
129643,False,47053967400
130899,False,47131965200
131039,False,47053966100
131892,False,47053966200
132610,False,47131965700
133174,False,47183968201
134274,False,47131965900
134942,False,47183968400
136158,False,47183968000
136427,False,47131965600
137106,False,47131965500
138032,False,47053967300
138483,False,47131965800
138863,False,47183968102
139467,False,47095960100
139821,False,47183968203
140421,False,47183968300
141102,False,47183968101
141714,False,47183968500
142615,False,47033961000
142972,False,47053966400
143835,False,47053966500
144649,False,47053966600
144925,False,47053966800
145238,False,47053966900
145931,False,47053967100
146551,False,47113001502
147232,False,47113001608
147441,False,47157021724
147562,False,47171080200
148318,False,47187050904
148504,False,47127930200
149003,False,47127930100
149421,False,47051960201
150148,False,47031971000
151121,False,47031970900
151894,False,47031970802
152788,False,47031970801
153401,False,47027955000
154198,False,47027955100
154548,False,47041920101
154764,False,47049965000
155266,False,47049965100
155880,False,47049965200
156509,False,47049965300
156952,False,47087960100
157170,False,47087960200
157383,False,47087960300
157975,False,47087960400
158116,False,47111970100
158425,False,47129110100
158794,False,47133950100
159057,False,47133950200
159272,False,47133950301
160051,False,47133950302
160562,False,47133950400
160759,False,47133950500
161351,False,47133950600
161590,False,47137925100
162274,False,47141000100
163328,False,47141000200
164308,False,47141000301
164623,False,47141000900
165310,False,47141001000
165855,False,47141001100
166901,False,47151975400
167172,False,47159975000
167385,False,47159975300
167618,False,47185935100
168202,False,47037016100
168545,False,47037010302
168719,False,47037013000
168800,False,47157009400
169098,False,47157009500
169657,False,47157008600
170071,False,47157021900
170253,False,47157010810
170437,False,47157009300
170786,False,47157010620
170902,False,47157010630
171012,False,47157021331
171249,True,47157980400
171334,False,47055920500
172022,False,47055920200
172714,False,47055920300
173582,False,47101970200
174798,False,47099960401
175924,False,47099960501
176682,False,47099960502
177294,False,47055920100
177697,False,47055920800
178514,False,47099960100
179051,False,47099960402
179829,False,47119010100
180153,False,47119010900
180387,False,47157011500
180611,False,47157006000
180738,False,47157007822
180835,False,47157006200
180999,False,47157005900
181227,False,47157005700
181510,False,47157007810
181786,False,47157002100
182025,False,47157002500
182263,False,47157003500
182391,False,47157004300
182544,False,47157001900
182649,False,47157011200
182778,False,47157002000
182914,False,47157000400
183037,False,47157001700
183257,False,47157000800
183404,False,47157000900
183633,False,47157008800
183953,False,47157008900
184173,False,47157000600
184299,False,47157022410
184627,False,47157022310
184837,False,47157022210
185026,False,47025970300
185227,False,47089070700
186534,False,47089070900
187650,False,47105060400
188378,False,47145030800
189122,False,47155081101
189631,False,47155081102
190035,False,47013950200
190417,False,47013950100
190553,False,47145030202
191185,False,47145030300
191734,False,47145030201
192249,False,47187050800
192771,False,47187050601
192974,False,47187050702
193141,False,47187050909
193358,False,47187051100
193798,False,47187050906
193974,False,47149040810
194154,False,47187050504
194327,False,47187050503
194699,False,47187050502
194962,False,47187051201
195372,False,47165020700
195833,False,47165020503
195926,False,47165020501
196184,False,47165020502
196341,False,47165020602
196657,False,47161110200
196884,False,47165020903
197141,False,47037018904
197256,False,47037017500
197626,False,47037018905
197680,False,47037019006
197794,False,47037019105
197908,False,47037019114
198220,False,47037018902
198356,False,47037016900
198915,False,47037017000
199315,False,47037019300
199585,False,47037015200
199708,False,47037011800
200049,False,47037011900
200301,False,47037018602
200529,False,47037017702
200699,False,47017962400
201004,False,47077975100
201551,False,47109930700
202398,False,47023970200
202860,False,47023970300
203260,False,47113001609
203547,False,47017962100
204871,False,47077975200
205463,False,47077975000
205928,False,47093004613
206111,False,47093005301
206469,False,47093003300
206577,False,47157020810
206760,False,47047060402
207042,False,47157020642
207470,False,47157020820
207956,False,47093006001
208083,False,47093004606
208377,False,47093000902
208450,False,47093004612
208533,False,47075930301
208936,False,47075930400
209411,False,47075930100
209820,False,47143975000
210559,False,47143975100
211145,False,47115050101
211364,False,47115050102
211931,False,47051960500
212607,False,47051960600
213330,False,47051960400
214664,False,47065012400
215224,False,47123925100
215845,False,47105060700
216114,False,47009010400
216813,False,47035970800
217280,False,47145030400
217921,False,47145030500
218407,False,47073050301
218975,False,47073050302
219269,False,47073050800
219598,False,47155080901
219915,False,47029920100
220597,False,47013950400
220952,False,47073050400
221199,False,47155080902
221644,False,47003950600
222456,False,47003950300
222857,False,47003950402
223690,False,47003950500
224431,False,47117955500
225164,False,47165020209
225275,False,47165020205
225459,False,47037010502
225767,False,47021070201
226038,False,47147080700
226410,False,47003950401
227033,False,47125101700
227403,False,47103975100
227727,False,47165020204
227967,False,47149040303
228089,False,47149041900
228357,False,47149041600
228985,False,47149042100
229476,False,47149042000
229780,False,47149041402
229874,False,47149041101
230306,False,47149041403
230505,False,47149040600
230819,False,47165020300
231181,False,47165020208
231304,False,47149040809
231456,False,47081950500
231562,False,47021070202
231840,False,47157002900
232206,False,47157001100
232370,False,47157009800
232597,False,47157001200
232811,False,47157001300
233016,False,47157021745
233228,False,47157021751
233411,False,47157011600
233636,False,47157004500
233705,False,47157005000
233796,False,47157004600
233928,False,47157010120
234158,False,47157009901
234350,False,47157010210
234557,False,47157009902
234715,False,47157010000
234971,False,47071920100
235836,False,47159975200
236646,False,47155080400
237171,False,47155080202
237570,False,47155080300
237954,False,47155080201
238438,False,47067960600
238821,False,47089070500
239110,False,47093005302
239288,False,47073050700
239397,False,47155080601
239881,False,47155080801
240242,False,47157022330
240434,False,47157005300
240758,False,47157022700
241010,False,47143975402
241290,False,47143975300
241724,False,47143975200
242071,False,47121960200
242623,False,47121960100
242912,False,47121960300
243069,False,47011011100
243742,False,47011011602
244061,False,47011011000
244574,False,47139950400
244920,False,47155080101
245127,False,47013950700
245550,False,47013951000
245671,False,47013950600
246160,False,47025970200
246474,False,47025970100
246626,False,47001020901
246947,False,47013951100
247221,False,47089070300
248550,False,47089070200
249120,False,47013950900
249280,False,47013950500
249796,False,47013950300
249859,False,47165020603
250029,False,47187051001
250411,False,47037010202
250549,False,47037010301
250684,False,47147080606
250941,False,47165021004
251075,False,47147080603
251281,False,47165021005
251548,False,47037011400
251863,False,47037011100
252116,False,47037015804
252195,False,47037015612
252314,False,47037015617
252400,False,47037012801
252668,False,47037015626
252767,False,47037015614
252819,False,47037015803
252846,False,47037018700
253110,False,47037018301
253340,False,47037018410
253397,False,47037018407
253479,False,47037018405
253631,False,47037018409
253825,False,47037018302
253940,False,47107970300
254371,False,47017962500
254839,False,47113001900
255108,False,47071920400
256317,False,47071920300
257082,False,47071920500
258370,False,47077975500
258739,False,47109930500
260339,False,47167040200
260428,False,47167040400
260564,False,47157021010
261349,False,47033961400
262025,False,47069950400
262462,False,47069950300
262820,False,47167040800
262964,False,47167040500
263246,False,47157021142
263493,False,47065001300
263985,False,47065001200
264322,False,47065000400
264847,False,47065001100
265395,False,47065000800
265638,False,47065000600
266032,False,47065010800
266307,False,47065010903
266450,False,47065000700
266800,False,47065003200
267074,False,47065012200
267421,False,47065002400
268126,False,47073050900
268679,False,47037019117
268761,False,47125101804
268987,False,47147080200
269278,False,47037015627
269340,False,47021070102
269486,False,47081950200
270097,False,47187050103
270326,False,47021070104
270478,False,47149040403
270821,False,47149040308
271067,False,47149040306
271300,False,47149040304
271499,False,47149040305
271629,False,47149040307
271819,False,47149042200
272275,False,47147080401
272580,False,47147080104
272832,False,47147080500
273108,False,47149040302
273742,False,47119010202
274442,False,47187051202
275398,False,47119010201
276377,False,47165020203
276489,False,47157010220
276758,False,47157010300
276787,False,47157010110
277019,False,47157020531
277271,False,47157020532
277606,False,47157020512
277885,False,47157020542
278109,False,47157020511
278249,False,47157020621
278623,False,47157020523
278756,False,47157020101
278863,False,47157020644
279291,False,47157021112
279568,False,47157020651
279994,False,47157020634
280130,False,47155081000
281007,False,47009011302
281392,False,47025970500
281508,False,47155080700
281913,False,47011011601
282144,False,47105060302
282668,False,47105060301
283109,False,47105060600
283770,False,47105060501
284689,False,47105060502
284885,False,47105060201
285375,False,47001020700
285692,False,47001020800
286240,False,47105060100
286913,False,47187050405
286985,False,47187050403
287029,False,47037010103
287127,False,47147080604
287282,False,47165021105
287515,False,47165021204
287750,False,47165021009
287917,False,47165021106
288138,False,47165021107
288357,False,47165021006
288480,False,47165020406
288615,False,47165021205
288837,False,47107970402
289263,False,47107970200
289910,False,47107970401
290195,False,47107970101
290558,False,47107970800
291002,False,47011010400
291471,False,47011010600
291989,False,47011011402
292361,False,47011011500
293125,False,47011010300
293423,False,47011010800
293792,False,47109930600
294394,False,47113001800
294590,False,47053966300
294890,False,47157021611
295154,False,47157021612
295343,False,47157021020
295606,False,47157021540
296060,False,47157021138
296196,False,47157021139
296341,False,47167040700
296812,False,47065011800
297157,False,47065002800
297644,False,47065002900
297897,False,47065003300
298537,False,47065011900
298695,False,47065011700
299002,False,47065011442
299136,False,47065010600
299358,False,47065010501
299738,False,47065010435
300028,False,47021070401
300172,False,47125101802
300644,False,47021070300
300962,False,47081950100
301444,False,47187050406
301552,False,47187050101
301835,False,47021070103
302014,False,47081950301
302431,False,47081950302
302975,False,47081950400
303178,False,47043060200
303599,False,47037015620
303746,False,47037019110
303861,False,47037019112
303948,False,47187050303
304045,False,47187050404
304234,False,47037018804
304327,False,47021070203
304516,False,47157020652
304804,False,47157020622
305102,False,47157020633
305262,False,47157021122
305461,False,47157021410
305633,False,47157021420
305888,False,47157020643
306200,False,47157021352
306476,False,47157021353
306898,False,47157020635
307039,False,47155080602
307854,False,47009011301
308375,False,47009011401
308640,False,47009011402
309117,False,47089070100
310256,False,47103975300
311249,False,47103975200
311618,False,47103975500
312312,False,47115050201
312788,False,47065011413
313085,False,47065011447
313333,False,47065010101
313547,False,47107970600
314142,False,47107970700
314667,False,47009011605
314866,False,47037015631
315062,False,47037015609
315125,False,47125101500
315355,False,47189030402
315625,False,47189030600
315945,False,47189030500
316346,False,47189030204
316774,False,47189030102
317129,False,47189030101
317617,False,47189030700
317917,False,47189030401
318060,False,47189030202
318678,False,47139950202
319469,False,47065010104
319656,False,47011011300
320400,True,47053980100
320725,False,47069950100
320881,False,47119010700
321397,False,47119010600
322032,False,47119010801
322333,False,47119011101
322867,False,47119010400
323678,False,47119011102
323935,False,47045964900
324541,False,47045964600
325324,False,47045964800
326013,False,47045964500
326407,False,47097050600
326813,False,47065001800
327357,False,47065001900
327938,False,47065010700
328158,False,47065010502
328327,False,47065010433
328557,False,47065011325
328795,False,47065011446
329003,False,47065011321
329193,False,47065011326
329364,False,47149040702
329841,False,47159975100
330446,False,47125100800
330853,False,47125102006
331053,False,47125100700
331158,False,47125101600
331369,False,47117955200
332283,False,47149040701
332800,False,47147080301
332956,False,47147080103
333254,False,47165020405
333335,False,47037016200
333690,False,47005963000
333889,False,47183968600
334669,False,47079969600
336022,False,47079969300
336798,False,47079969400
337256,False,47079969500
338017,False,47017962202
338574,False,47017962201
339206,False,47093004500
339511,False,47093004614
339670,False,47063100700
341507,False,47063101000
342649,False,47065010411
342895,False,47065010434
343061,False,47065010303
343220,False,47065010412
343452,False,47009010600
343877,False,47009011503
344318,False,47009011101
344587,False,47009011102
345003,False,47009011001
345408,False,47009011002
345631,False,47009010900
346081,False,47173040100
346624,False,47009010500
347026,False,47009011602
347565,False,47149040502
347862,False,47189031000
348625,False,47117955400
349178,False,47117955100
349766,False,47117955300
350209,False,47037010702
350299,False,47037010701
350501,False,47037010901
350632,False,47037010801
350797,False,47037010903
350907,False,47037010802
351090,False,47037010402
351327,False,47157002800
351607,False,47157003000
351806,False,47157002600
351938,False,47157011100
352126,False,47157001500
352302,False,47157001400
352451,False,47157002700
352675,False,47157006900
352905,False,47157006500
353089,False,47157006700
353458,False,47157006800
353624,False,47157007821
353834,False,47157007900
354098,False,47157008110
354254,False,47119011200
354797,False,47099960300
355484,False,47069950500
355910,False,47047060600
356344,False,47047060403
356781,False,47047060404
357211,False,47047060501
357537,False,47047060401
357850,False,47097050300
358293,False,47097050400
358574,False,47097050200
359397,False,47047060800
359562,False,47097050505
359949,False,47065012100
360478,False,47059091200
361650,False,47001021000
362098,False,47001021301
362333,False,47001021100
362523,False,47009010100
363055,False,47125100400
363227,False,47125100200
363427,False,47125101001
363658,False,47125101303
363881,False,47125101306
364062,False,47125101201
364120,False,47125102003
364245,False,47125101304
364513,False,47125100900
364671,False,47125102002
364820,False,47043060100
365021,False,47003950700
365522,False,47085130300
366097,False,47085130200
366189,False,47043060300
366706,False,47083120100
367440,False,47037014200
367693,False,47157021753
367772,False,47157007400
368000,False,47017962300
369064,False,47079969000
369647,False,47093004000
369884,False,47093003902
370107,False,47093004900
370460,False,47093004800
370927,False,47093002100
371054,False,47093003100
371203,False,47093003200
371382,False,47093005402
371561,False,47093002000
371934,False,47093007000
372256,False,47093006700
372624,False,47093006600
373053,False,47093001500
373671,False,47093001600
373990,False,47093002900
374336,False,47123925400
375127,False,47123925300
375736,False,47031970600
376542,False,47031970400
377245,False,47031970200
377861,False,47051960800
378348,False,47107970500
378751,False,47031970100
379250,False,47009011604
379538,False,47057500200
379992,False,47063100100
380820,False,47063100500
381212,False,47037010602
381308,False,47085130100
381694,False,47085130400
381788,False,47157006300
381966,False,47157007200
382120,False,47157008000
382411,False,47157007000
382594,False,47157008200
382813,False,47157011800
383133,False,47157007300
383285,False,47157021726
383338,False,47157010820
383495,False,47157022122
383643,False,47157022112
383863,False,47157022023
384018,False,47157022111
384258,False,47157022321
384433,False,47099960800
384881,False,47097050506
385045,False,47097050503
385302,False,47033961200
386008,False,47095960200
386310,False,47157000100
386643,False,47157003900
386712,False,47047060502
386976,False,47069950200
387298,False,47057500402
388202,False,47057500401
388787,False,47059091300
389717,False,47093005201
389927,False,47093006402
390186,False,47125100500
390380,False,47125101902
390495,False,47125100602
390645,False,47161110600
390806,False,47043060700
391107,False,47043060502
391526,False,47043060501
392099,False,47043060601
392528,False,47125101305
392594,False,47125101202
392738,False,47037010106
392863,False,47037018203
392977,False,47037018201
393212,False,47037018500
393599,False,47037018102
393832,False,47113000900
394287,False,47113000800
395021,False,47113000500
395329,False,47113000300
395873,False,47113000600
396213,False,47113001100
396561,False,47113001000
396770,False,47113000400
397033,False,47113001607
397370,False,47079969100
397811,False,47093005000
398218,False,47093006401
398343,False,47093004100
398685,False,47093004300
398939,False,47093000901
398982,False,47093004200
399351,False,47093006203
399541,False,47093005100
399842,False,47093006208
400068,False,47093007100
400355,False,47093004401
400721,False,47093005712
401021,False,47093005701
401288,False,47031970300
401487,False,47051960700
401860,False,47065011100
402382,False,47065010305
402549,False,47065010304
402868,False,47065010307
403460,False,47065010201
403645,False,47065010306
403884,False,47093006502
404058,False,47173040201
404380,False,47173040202
404715,False,47073050100
405348,False,47089070800
406435,False,47089070400
406900,False,47149040903
407313,False,47149040905
407822,False,47149040808
408079,False,47149041102
408170,False,47149041302
408471,False,47149041000
408761,False,47149041700
409162,False,47149040501
409446,False,47149040807
409618,False,47157022024
409813,False,47157022121
410040,False,47055920700
410210,False,47157003400
410311,False,47157003700
410413,False,47157003600
410616,False,47157003200
410825,False,47157003300
410964,False,47047060701
411209,False,47157002400
411339,True,47155980100
411366,False,47145030900
411871,False,47129110500
412267,False,47145030600
412588,False,47161110700
412991,False,47037011600
413191,False,47037011700
413793,False,47037012600
414016,False,47037011300
414353,False,47037011001
414565,False,47037012702
414824,False,47037012200
415279,False,47037012100
415617,False,47037014300
415968,False,47037013601
416283,False,47037013900
416515,False,47113001610
416913,False,47113001501
417352,False,47113001603
417489,False,47023970100
417739,False,47093002400
418086,False,47093003400
418356,False,47093005502
418535,False,47093002200
418783,False,47093005501
419006,False,47093005604
419210,False,47093002300
419399,False,47093005602
419661,False,47093004608
419827,False,47093002700
420045,False,47093001400
420227,False,47093003901
420468,False,47065010202
420815,False,47003950800
421302,False,47139950300
421629,False,47065011314
421762,False,47065010902
421870,False,47001020500
422060,False,47001020300
422211,False,47001020400
422501,False,47001020600
422637,False,47145030100
422794,False,47029920501
423740,False,47029920502
424044,False,47029920200
425335,False,47129110400
425747,False,47149041401
425833,False,47149041500
425872,False,47165020206
425964,False,47157021333
426086,False,47157008700
426363,False,47101970100
426708,False,47157005800
426812,False,47157007500
426891,False,47157000300
426965,False,47157000200
427011,False,47029920300
427241,False,47165021203
427458,False,47037013800
427606,False,47037013300
428249,False,47037013202
428483,False,47037013500
428812,False,47037013400
429838,False,47037016000
430106,False,47037014800
430275,False,47037017300
430649,False,47109930300
431000,False,47005963300
431828,False,47005963100
431968,False,47005963400
432697,False,47093004611
433023,False,47093005709
433078,False,47093005710
433225,False,47093005711
433427,False,47093005707
433612,False,47093005807
433766,False,47051960300
434071,False,47157020524
434260,False,47157020521
434381,False,47067960500
434679,False,47157022220
434925,False,47001021302
435321,False,47165021007
435402,False,47165020601
435594,False,47037019116
435670,False,47037019106
435738,False,47037019004
435850,False,47037017402
436005,False,47037019108
436058,False,47093005907
436143,False,47157020831
436329,False,47123925501
436513,False,47073050200
436836,False,47157021341
437149,False,47051960100
437803,False,47187050701
437954,False,47147080605
438074,False,47165021008
438205,False,47165020407
438350,False,47037015625
438442,False,47037015624
438507,False,47037017800
438776,False,47037018601
438909,False,47037011200
439196,False,47037011002
439347,False,47075930200
439661,False,47157021141
439954,False,47037019111
440045,False,47187050305
440128,False,47187050204
440250,False,47003950100
440749,False,47157021312
440870,False,47079969700
441111,False,47103975601
441466,False,47037015622
441554,False,47037015405
441669,False,47189030307
441958,False,47165021201
442235,False,47037010105
442366,False,47037018408
442418,False,47037018401
442559,True,47017980100
442893,False,47157021613
443055,False,47047060702
443397,False,47037010104
443489,False,47079969800
444365,False,47103975000
444579,False,47009011501
444765,False,47009011502
444931,False,47021070402
445225,False,47189030203
445430,False,47149040104
445586,False,47065011324
445764,True,47065980100
445788,False,47037017701
445917,False,47139950201
446090,False,47093006501
446370,False,47063100900
446985,False,47037010601
447125,False,47047060300
447365,False,47125101307
447453,False,47037018202
447529,False,47093006207
447634,False,47115050302
449083,False,47153060200
449500,False,47149040904
449728,False,47157001600
449899,True,47009980100
449969,False,47165020404
450036,False,47157010720
450139,False,47187050908
450291,False,47037013602
450326,False,47037019115
450417,False,47093004609
450646,False,47165020207
450716,False,47065010413
450888,False,47093001800
451050,False,47011010900
451407,False,47065011323
451579,False,47037018404
451683,False,47037018801
451949,False,47093003000
452129,False,47157021754
452225,False,47157006400
452361,False,47157007100
452546,False,47113001700
452825,False,47097050100
452896,False,47125102004
453019,False,47139950100
453076,False,47093006403
453184,False,47065012000
453485,False,47099960200
453655,False,47037017401
453737,False,47037016700
454066,False,47031970700
454793,False,47093006302
454939,True,47145980100
454945,False,47149041301
455167,False,47157009700
455345,False,47157021334
455442,False,47037019005
455490,False,47093005903
455554,False,47109930200
455685,False,47093004607
455950,False,47157021744
456118,False,47157022322
456315,False,47013950800
456477,False,47173040300
456593,False,47157021136
456885,False,47165020403
456953,False,47037015501
457052,False,47037013100
457136,False,47187050207
457232,False,47065010103
457435,False,47011011401
457921,False,47125101102
458202,False,47037013201
458385,False,47065011001
458563,False,47015960300
458892,False,47189030304
459029,False,47157021752
459130,False,47157020102
459203,False,47103975602
459524,False,47093005811
459639,False,47025970800
459879,False,47075930500
460065,False,47037019109
460153,False,47167040900
460215,False,47007953000
460561,False,47093006003
460668,False,47157021746
460759,False,47037011500
461062,False,47189030305
461227,False,47037015404
461324,False,47037015402
461482,False,47093005906
461532,False,47033961300
462087,False,47029920400
462101,False,47125101103
462201,False,47003950200
462832,False,47093005708
462876,False,47103975700
463194,False,47157009100
463350,False,47093006002
463496,False,47015960100
464021,False,47037015618
464186,False,47157021124
464478,False,47037015619
464566,False,47187050206
464651,False,47165021103
464857,False,47093005810
464950,False,47037015623
465083,False,47119010302
465304,False,47065011311
465637,False,47149040101
465739,False,47167041000
465929,False,47125101002
466070,True,47125980100
466131,False,47093006104
466324,False,47055920600
466771,False,47125100601
466898,False,47037010904
467023,True,47031980100
467086,False,47093006206
467218,False,47015960200
467811,False,47093006102
467994,False,47125101400
468029,False,47187050102
468168,False,47157020700
468299,False,47065011204
468612,False,47017962000
469558,False,47029920700
469687,False,47057500100
470300,False,47073050501
470440,False,47073050502
470678,False,47159975400
471445,False,47165020102
471686,False,47109930400
472213,False,47035970200
472820,False,47035970400
474087,False,47061955000
474611,False,47061955100
475060,False,47061955200
475750,False,47061955300
476878,False,47141000500
477242,False,47175925000
477665,False,47175925200
478194,False,47177930100
478683,False,47177930200
479685,False,47177930300
480064,False,47177930400
480699,False,47177930600
481379,False,47177930700
481952,False,47177930900
482167,False,47185935000
482741,False,47185935200
483089,False,47185935400
483725,False,47185935500
484329,False,47035970502
485455,False,47035970601
486283,False,47163040800
486705,False,47163041500
486876,False,47163042400
487254,False,47163042802
487681,False,47071920600
488784,False,47111970200
489057,False,47165020101
489218,False,47099960700
489662,False,47099960600
490061,False,47099960900
490409,False,47181950300
490689,False,47153060101
491203,False,47007953100
492068,False,47135930100
492372,False,47135930200
492957,False,47181950100
493312,False,47181950200
493841,False,47007953200
494168,False,47035970702
494684,False,47153060102
494871,False,47123925502
495266,False,47171080100
495592,True,47009980200
495606,False,47083120300
496344,True,47161980100
496345,True,47161980200
496347,False,47157020300
496686,False,47083120200
497250,False,47041920102
497675,False,47183968700
498133,False,47117955000
498752,False,47059090300
499414,False,47163042702
499689,False,47179060501
499943,False,47179061701
500186,False,47179062000
500450,False,47167040303
500720,False,47167040302
501137,False,47167040304
501334,False,47157020222
501439,False,47167040100
501512,False,47057500300
502926,False,47129110200
503105,False,47129110300
503270,False,47151975000
503752,False,47151975200
504229,False,47151975300
504496,False,47179060600
504792,False,47025970600
505091,False,47163040300
505290,False,47163040500
505669,False,47163040600
506070,False,47163040900
506296,False,47163041000
506627,False,47163041100
506879,False,47163041200
507457,False,47163041300
