,TractCode,MaxAdDown_2015,MaxAdDown_2017,MaxAdDown_2019
568,47037019112,239.91304347826087,989.2608695652174,957.0
569,47037018407,295.04347826086956,989.1666666666666,989.7083333333334
570,47037011700,237.11708860759492,958.5,973.4140127388536
571,47037018404,190.0344827586207,897.1666666666666,896.7333333333333
572,47037012801,421.3768115942029,968.7866666666666,957.0394736842105
573,47037011600,250.0,989.8166666666667,997.1833333333333
574,47037018500,251.58105882352942,959.0388349514564,971.6470588235294
575,47037019111,250.0,960.36,921.12
576,47037010901,237.4938947368421,994.5833333333334,999.6388888888889
577,47037015617,221.0,994.8,995.32
578,47037018000,234.7605633802817,938.1986301369863,944.3561643835617
579,47037012701,250.6122448979592,951.625,954.75
580,47037015610,301.53333333333336,948.9772727272727,951.4782608695652
581,47037018408,377.8125,991.3333333333334,991.3333333333334
582,47037015615,232.8148148148148,924.6551724137931,959.5862068965517
583,47037018201,285.4035087719298,997.3518518518518,999.2777777777778
584,47037018405,229.11111111111111,945.6363636363636,967.5
585,47093005704,132.6417910447761,929.6470588235294,791.719512195122
586,47047060501,136.52305454545456,174.07828571428573,803.1869565217391
587,47037010501,235.56209150326796,940.940051948052,949.2049548387098
588,47037010502,242.73333333333332,950.6555555555556,968.5
589,47037011200,247.34848484848484,999.8030303030303,999.8030303030303
590,47037011800,247.22471910112358,986.3555555555556,997.5444444444445
591,47037011900,238.62307692307692,921.3923076923077,952.9765625
592,47183968600,170.440758974359,153.375,647.8436894977168
593,47183968500,88.88149056603774,141.0909090909091,589.5908767123287
594,47183968700,245.9349593495935,169.81632653061226,238.16666666666666
595,47183968000,158.6869677419355,148.55542068965516,25.984126984126984
596,47183968400,19.842105263157894,24.0,307.54046242774564
597,47183968300,56.58720930232558,114.52863436123349,405.56
598,47037012100,244.5287356321839,983.7816091954023,988.7126436781609
599,47037012200,241.5090909090909,990.9,991.1363636363636
600,47093003000,150.0,997.6888888888889,917.469387755102
601,47093002000,150.0,994.9019607843137,976.4326923076923
602,47093004300,127.78947368421052,746.8620689655172,568.8333333333334
603,47093001500,143.52903816793892,944.5005496183205,932.9776119402985
604,47093002900,143.28378378378378,942.3071466666665,857.9294117647058
605,47093002300,139.41509433962264,935.5,860.7931034482758
606,47093004700,144.7076923076923,993.2537313432836,860.379746835443
607,47093004401,139.5375,983.125,939.5434782608696
608,47093006102,121.53333333333333,701.8688524590164,643.3823529411765
609,47093005201,127.80952380952381,914.9692307692308,889.4117647058823
610,47093000800,134.76394520547944,895.147506849315,770.9176470588235
611,47093002200,146.07042253521126,976.112676056338,855.3975903614457
612,47093005803,440.38461538461536,543.1153846153846,933.925925925926
613,47093004500,147.9591836734694,998.2156862745098,909.2678571428571
614,47093006203,488.71153846153845,942.9038461538462,928.5964912280701
615,47093003500,134.29536,891.9207920792079,654.3642857142858
616,47093003100,140.8,948.2558139534884,747.2363636363636
617,47093005202,131.1627906976744,844.120253164557,624.7757009345794
618,47093002400,135.33620689655172,883.2477876106195,825.546875
619,47093002800,146.4878048780488,952.4791325301204,775.4803921568628
620,47093005000,141.80555555555554,979.7222222222222,934.171052631579
621,47093005602,136.90769230769232,815.8809523809524,779.6363636363636
622,47093003400,148.1095890410959,995.3698630136986,935.1923076923077
623,47147080500,141.81596396396395,589.7112897196259,574.3411214953271
624,47047060600,98.89159183673469,70.31594146341463,645.8373983739838
625,47047060300,121.07911627906977,90.756,720.6902173913044
626,47147080700,86.21014285714286,281.666075,641.8070444444444
627,47147080101,129.91683333333333,652.9379999999999,426.81298203592814
628,47147080401,236.18023255813952,884.6720430107526,850.0260416666666
629,47147080402,228.26713513513513,910.8441558441558,923.9473684210526
630,47047060800,454.2483684210527,48.973118279569896,238.14754098360655
631,47037012600,327.3818181818182,997.2631578947369,997.2631578947369
632,47037012802,308.08196721311475,844.3809523809524,832.375
633,47037013500,572.9084556962025,986.7564102564103,986.7564102564103
634,47037015618,245.26530612244898,972.9387755102041,979.8163265306123
635,47037015802,274.22727272727275,863.8913043478261,890.6304347826087
636,47037017401,233.06,951.1666666666666,999.4347826086956
637,47037017402,239.95833333333334,987.0,998.8936170212766
638,47037018101,230.54347826086956,893.4418723404254,859.766
639,47093001400,140.3360655737705,954.7868852459017,924.5396825396825
640,47093001700,143.73033707865167,944.4318181818181,904.8478260869565
641,47047060502,100.19548936170213,107.26168224299066,598.1666666666666
642,47047060403,126.50730909090909,105.6686046511628,825.1711711711712
643,47047060401,136.4558823529412,232.99,890.5961538461538
644,47047060402,122.00704225352112,296.2952380952381,872.1756756756756
645,47047060702,115.83712149532711,215.97794117647058,816.991452991453
646,47089070600,87.53846153846153,107.61538461538461,831.5096525096525
647,47047060701,104.11433766233766,91.10909090909091,791.7297297297297
648,47047060404,135.1,255.9640287769784,882.734693877551
649,47037013700,487.6117297297297,937.8783636363635,948.1331168831168
650,47037013800,353.6847826086956,971.2123478260869,977.7123478260869
651,47037013900,403.2381935483871,966.7582222222221,983.9328253968254
652,47037016000,357.3481012658228,817.879746835443,807.0506329113924
653,47037016200,255.27717391304347,860.3899784946236,871.0136344086021
654,47037016100,189.96791011235956,834.011911111111,834.2089333333332
655,47037018401,258.75,995.4117647058823,995.9142857142857
656,47037018901,241.5,923.551724137931,959.4137931034483
657,47037018902,250.0,995.6666666666666,998.4242424242424
658,47037018203,243.55555555555554,961.3333333333334,963.0833333333334
659,47037018602,242.0,995.2105263157895,995.8947368421053
660,47037018700,206.89333333333335,860.1590270270269,875.7302162162161
661,47089070400,45.61768306010929,59.68648648648649,280.84016393442624
662,47089070700,60.972809667673715,101.10876132930514,549.7432024169184
663,47089070100,69.99358974358974,88.0673076923077,649.9198717948718
664,47089070300,89.98653198653199,108.86531986531986,865.8888888888889
665,47089070200,47.54913294797688,73.70520231213872,414.4566473988439
666,47089070900,8.913544668587896,24.829396325459317,64.88713910761155
667,47089070800,63.07505806451613,267.1576855345912,428.6948640483384
668,47089070500,87.78312408759125,618.3162644628098,368.828431372549
669,47187050602,227.4762739726027,847.7367466666666,832.7699030837003
670,47139950202,104.55188235294118,125.18100699300697,148.55324307692305
671,47093001600,141.17741935483872,966.7868852459017,953.21875
672,47037010701,240.53061224489795,953.78,979.66
673,47029980100,75.384,150.0,87.42857142857143
674,47037014200,295.4299487179487,755.29845,755.2643
675,47037014300,761.6976744186046,999.5568181818181,999.7045454545455
676,47037014800,221.98249056603774,862.1253333333333,862.1253333333333
677,47037016300,213.81617647058823,925.5217391304348,942.8695652173913
678,47093004200,143.83098591549296,986.0845070422536,972.5
679,47093000901,72.3,380.1875,304.7
680,47093004608,136.125,968.9375,838.2702702702703
681,47093005501,128.03225806451613,765.25,716.9876543209876
682,47093003802,128.46341463414635,822.4878048780488,690.0588235294117
683,47093003902,141.0,978.3913043478261,918.6122448979592
684,47093005402,129.57065217391303,786.8965517241379,406.4022988505747
685,47019071600,61.90760869565217,117.21428571428571,343.6127819548872
686,47019070300,101.04712041884817,404.046875,935.6015625
687,47037015100,218.13554098360655,861.9197966101694,831.0559999999998
688,47037016400,226.96,915.7058823529412,955.8461538461538
689,47019071100,99.15730337078652,400.0,940.0
690,47019071300,97.32051282051282,393.4181034482759,924.7639484978541
691,47019070800,100.67699115044248,371.7391304347826,865.0862068965517
692,47019070500,112.71238938053098,300.6454545454545,648.3558558558559
693,47019070100,99.77064220183486,396.5596330275229,931.651376146789
694,47019071000,99.875,396.84684684684686,931.9642857142857
695,47053966200,220.33888000000002,147.49115044247787,940.3644444444444
696,47053966400,132.99589433962262,197.2793103448276,703.6689104477612
697,47053967100,116.59513450292398,100.81702127659574,991.9074889867842
698,47053966600,254.4685263157895,122.81318681318682,997.3626373626373
699,47053967300,1000.0,1000.0,1000.0
700,47053966100,198.93627450980392,177.9871244635193,697.0666666666667
701,47053966700,221.58122807017526,83.3953488372093,787.7125
702,47053966800,984.2640629921259,893.9130434782609,932.7272727272727
703,47053966900,83.79761904761905,78.53990610328638,805.4237288135594
704,47053967000,92.14989380530973,77.71024734982332,935.6236275303645
705,47053966500,98.8086440677966,266.4470588235294,910.2500728744939
706,47053966300,306.4471282051282,37.77777777777778,455.5432098765432
707,47037015200,316.1764705882353,961.1764705882352,971.1176470588235
708,47037015402,250.0,993.7954545454545,999.1136363636364
709,47037016500,202.56730769230768,477.3818181818182,512.5272727272727
710,47093001800,145.8679245283019,987.0,970.1320754716982
711,47093001900,135.96362264150943,914.7270943396227,851.7719298245614
712,47093002700,132.69811764705884,920.7145060240964,830.0526315789474
713,47037019108,250.0,987.0,995.3571428571429
714,47037015501,243.38709677419354,987.8666666666667,959.1666666666666
715,47037019003,221.3846153846154,876.0,917.0
716,47093000100,73.23913043478261,452.85714285714283,431.62608695652176
717,47093003200,135.33773913043478,902.9850746268656,806.88
718,47093003700,128.75,864.3076923076923,754.8441558441558
719,47093004000,142.62222222222223,981.8181818181819,846.4615384615385
720,47093004606,150.0,981.3448275862069,964.9661016949152
721,47093004900,140.725,990.2073170731708,807.22
722,47093005100,140.95505617977528,949.2840909090909,742.1315789473684
723,47093005701,135.64,878.2298850574713,558.7883211678832
724,47187050907,185.39823655913978,841.528676056338,856.1624788732395
725,47187050103,136.24026446280993,570.2647058823529,557.1984732824427
